Charles Lawson;1700;Headmaster of Manchester Grammar School 1764-1807;mw196231.jpg
Robert Lawson;1700;Army officer;mw66423.jpg
Mary (née Roche), Baroness Nolcken;1700;Wife of Baron Gustavas Adam Nolcken;mw199668.jpg
Joseph Nollekens;1700;Sculptor;mw00356.jpg
John Toler, 1st Earl of Norbury;1700;Chief Justice of the Common Pleas in Ireland;mw14646.jpg
Colin Maclaurin;1700;Professor of mathematics;mw39527.jpg
Archibald McLean;1700;Scottish Baptist minister;mw197650.jpg
James Watt;1700;Engineer;mw06611.jpg
David Pike Watts;1700;Wine merchant;mw197137.jpg
Thomas Keyse;1700;Still-life painter and keeper of Bermondsey Spa;mw37716.jpg
Mirza Abu Taleb Khan;1700;Muslim traveller to Europe;mw269858.jpg
John Willett Payne;1700;Naval officer and royal official;mw282686.jpg
Roger Payne;1700;Bookbinder;mw04905.jpg
Charles Payne-Gallwey;1700;Son of Stephen and Philadelphia Payne-Gallwey (née de Lancy);mw36959.jpg
Philadelphia Payne-Gallwey (née de Lancy);1700;Wife of Stephen Payne-Gallwey;mw36959.jpg
Stephen Payne-Gallwey;1700;Member of the Dilettanti Society;mw133532.jpg
Elizabeth Johnson (née Jarvis);1700;Wife of Samuel Johnson;mw68990.jpg
Elizabeth Johnson;1700;Wife of William Johnson of Torrington, sister of Sir Joshua Reynolds;mw37352.jpg
Sir Henry Johnson, 1st Bt;1700;General;mw195010.jpg
Henry Thornton;1700;Economist, banker, philanthropist and politician, MP for Southwark;mw00119.jpg
Robert Thornton;1700;Politician, MP for Bridgwater and Colchester;mw00119.jpg
Samuel Thornton;1700;Director of the Bank of England;mw00119.jpg
Thomas Thornton;1700;Sportsman;mw61920.jpg
Alexander Gerard;1700;Professor of Divinity;mw192103.jpg
Mark Akenside;1700;Poet and physician;mw41243.jpg
William Hanbury;1700;Anglican divine, gardener and benefactor;mw35051.jpg
Philadelphia Hancock (née Austen);1700;Aunt of Jane Austen, wife of Tysoe Saul Hancock;mw35615.jpg
John Canton;1700;Electrician, experimental philosopher, schoolmaster;mw01052.jpg
Edward Capell;1700;Shakespearian commentator;mw15692.jpg
William Ellery;1700;Lawyer and signer of the Declaration of Independence;mw17051.jpg
Christopher Layer;1700;Lawyer, Jacobite conspirator hanged for treason;mw144386.jpg
Charles Howard, 11th Duke of Norfolk;1700;Politician, MP for Carlise and Arundel;mw07732.jpg
Isaac Watts;1700;Hymn writer;mw06629.jpg
Alexander Waugh;1700;United Secession minister;mw233032.jpg
Sarah Peacock (née Love);1700;Mother of Thomas Love Peacock;mw04906.jpg
Thomas Reid;1700;Philosopher;mw39993.jpg
Joseph Johnson;1700;Bookseller and publisher;mw37527.jpg
Maurice Johnson;1700;Antiquary;mw03490.jpg
Joseph Gerrald;1700;Political reformer;mw149868.jpg
Elbridge Gerry;1700;Signer of the Declaration of Independence, the word 'Gerrymandering' was coined about him;mw17051.jpg
Henry Bankes;1700;Politician and author;mw00119.jpg
Dorothea Banks (née Hugessen);1700;Wife of Sir Joseph Banks, Bt;mw72272.jpg
Sir Joseph Banks, Bt;1700;Explorer and botanist;mw07074.jpg
Louisa, Countess of Albany;1700;Wife of Prince Charles Edward Stuart;mw00063.jpg
William Anne Keppel, 2nd Earl of Albemarle;1700;General and diplomat;mw37542.jpg
George Keppel, 3rd Earl of Albemarle;1700;General;mw37564.jpg
Tysoe Saul Hancock;1700;Physician;mw35615.jpg
George Frideric Handel;1700;Composer;mw02874.jpg
Elizabeth Capot (née Hancock, later Austen), Comtesse de Feuillide;1700;Daughter of Tysoe Saul Hancock, former wife of Jean-François Capot de Feuillide, later wife of Henry Austen;mw35615.jpg
Joseph Capper;1700;Eccentric;mw16597.jpg
Ann Elliot;1700;Courtesan and actress;mw194246.jpg
Sneyd Davies;1700;Poet;mw15871.jpg
Sir John Leach;1700;Master of the Rolls;mw262989.jpg
William Pearce;1700;Dean of Ely and Master of Jesus College, Cambridge;mw201650.jpg
Zachary Pearce;1700;Bishop of Bangor and Dean of Westminster;mw38093.jpg
Richard Johnson;1700;Chaplain at Botany Bay;mw80862.jpg
Samuel Johnson;1700;Poet, critic and lexicographer;mw03491.jpg
Sir William Johnson, 1st Bt;1700;Superintendent of Indian affairs in North America;mw37530.jpg
John Thorpe;1700;Antiquary;mw42896.jpg
Henry Thrale;1700;Brewer and friend of Dr Johnson;mw202623.jpg
Felice Giardini;1700;Italian violinist and composer;mw66918.jpg
Edward Gibbon;1700;Historian, author of 'Decline and Fall of the Roman Empire';mw02482.jpg
Sarah Sophia Banks;1700;Virtuoso, sister of Sir Joseph Banks;mw62705.jpg
Thomas Banks;1700;Sculptor;mw59649.jpg
Charles Bannister;1700;Actor and singer;mw40363.jpg
John Bannister;1700;Comedian and actor;mw00325.jpg
Giambattista Albrizzi;1700;Italian publisher and journalist;mw85006.jpg
Sir Thomas Hanmer, 4th Bt;1700;Speaker of the House of Commons;mw117535.jpg
James Brudenell, 5th Earl of Cardigan;1700;Governor of Windsor Castle and keeper of the privy purse;mw69061.jpg
Henry Fielding;1700;Novelist;mw113131.jpg
Sir John Fielding;1700;Magistrate and social reformer;mw02215.jpg
James Duff, 2nd Earl of Fife;1700;Lord-Lieutenant of County Banff;mw13120.jpg
James Figg;1700;Prize-fighter;mw36099.jpg
Thomas Scott;1700;Commentator on the Bible;mw17278.jpg
William Scott;1700;Plumber and antiquary;mw85024.jpg
Henry Phipps, Viscount Normanby and Earl of Mulgrave;1700;Foreign Secretary and general;mw04563.jpg
Charles Agar, 1st Earl of Normanton;1700;Archbishop of Dublin;mw199855.jpg
Elizabeth Fitzgerald (née Jones), Countess of Kildare;1700;Wife of 18th Earl of Kildare;mw37639.jpg
John Pearse;1700;Governor of the Bank of England and politician, MP for Devizes;mw201652.jpg
James Johnston;1700;General;mw03506.jpg
Edward Thurlow, Baron Thurlow;1700;Lord Chancellor;mw09377.jpg
Thomas Gibbons;1700;Dissenting minister;mw36629.jpg
Anna Letitia Barbauld (née Aikin);1700;Poet and writer;mw00328.jpg
John Barber;1700;Lord Mayor of London;mw66904.jpg
John Alcock;1700;Organist of Lichfield Cathedral;mw35290.jpg
James Alderson;1700;Physician, father of Amelia Opie;mw115474.jpg
Robert Alderson;1700;Recorder of Ipswich, Yarmouth and Norwich;mw41257.jpg
Joseph Hanson;1700;Lieutenant-Colonel;mw192343.jpg
Jonas Hanway;1700;Philanthropist;mw02888.jpg
Giovanni Carestini;1700;Opera singer;mw67582.jpg
Sir Benjamin Hallowell Carew;1700;Admiral;mw01062.jpg
William Davis;1700;Mathematician;mw58165.jpg
Lady Charlotte Finch (née Fermor);1700;Governess to children of George III;mw08466.jpg
Edward Finch;1700;General;mw66423.jpg
Antony Norris;1700;Antiquary and lawyer;mw199860.jpg
Thomas Norris;1700;Musician and singer;mw40142.jpg
William North, 6th Baron North;1700;Soldier and politician;mw81261.jpg
Francis Macnab;1700;16th Chief of the Clan Macnab;mw84842.jpg
Francis Webb;1700;Writer;mw41550.jpg
Samuel Kilner;1700;Fellow of Merton College, Oxford;mw15316.jpg
Edward Pearson;1700;Master of Sidney Sussex College, religious controversialist;mw201691.jpg
George Pearson;1700;Physician and chemist;mw04911.jpg
Sir Richard Pearson;1700;Naval captain and Lieutenant Governor of Greenwich Hospital;mw201693.jpg
James Rennell;1700;Geographer;mw05270.jpg
Thomas Rennell;1700;Dean of Winchester;mw201205.jpg
George Wilhelm Renner;1700;Merchant;mw293218.jpg
John Rennie Sr;1700;Civil engineer, father of Sir John Rennie Jr;mw05273.jpg
Sir James Johnstone, 4th Bt;1700;Army officer and politician;mw63358.jpg
John Henry Johnstone;1700;Actor;mw37375.jpg
James Gibbs;1700;Architect;mw00352.jpg
Joseph Gibbs;1700;Organist and composer;mw02487.jpg
Sir Vicary Gibbs;1700;Judge and politician;mw149987.jpg
William Gibbs;1700;Guano merchant;mw149996.jpg
Giovanni Aldini;1700;Italian experimental philosopher and writer;mw00077.jpg
William Aldrich;1700;Lord Mayor of Dublin;mw37608.jpg
Philip Sherard, 2nd Earl of Harborough;1700;Lord Lieutenant of Rutland and Custos Rotulorum of Rutland;mw192354.jpg
Simon Harcourt, 1st Earl Harcourt;1700;Lord Lieutenant of Ireland;mw192437.jpg
George Simon Harcourt, 2nd Earl Harcourt;1700;Politician, MP for St Albans, fellow of the Society of Antiquaries and Doctor of Civil Law;mw09377.jpg
William Harcourt, 3rd Earl Harcourt;1700;Field Marshal;mw07454.jpg
Lady Anne Harcourt (née Leveson-Gower);1700;Wife of Edward Harcourt, daughter of 2nd Earl Gower;mw192480.jpg
Henry Carey;1700;Musician and poet;mw36356.jpg
William Carey;1700;Orientalist and missionary;mw36354.jpg
Isobel Ellis;1700;Centenarian;mw79023.jpg
John Ellis;1700;Scrivener and political writer;mw59436.jpg
Charles François Lebrun;1700;Third Consul of the Republic;mw62404.jpg
Peter Finch;1700;Clergyman of Norwich;mw36065.jpg
John Scott-Waring;1700;Major;mw61249.jpg
Brownlow North;1700;Bishop of Winchester;mw07735.jpg
Dudley Long North;1700;Politician, MP for St Germans, Great Grimsby, Banbury Richmond and Haddington Burghs;mw00542.jpg
Charles Compton, 1st Marquess of Northampton;1700;Landowner and politician;mw263644.jpg
Samuel Webbe the Elder;1700;Musical composer;mw15213.jpg
John Webber;1700;Landscape painter and draughtsman on Cook's third voyage;mw68608.jpg
Peter King, 1st Baron King of Ockham;1700;Lord Chancellor;mw03634.jpg
Humphry Repton;1700;Landscape gardener;mw05277.jpg
Wolley Jolland;1700;Vicar of Louth, Lincolnshire;mw195023.jpg
Richard Tickell;1700;Pamphleteer and dramatist;mw67154.jpg
Thomas Tickell;1700;Poet;mw67161.jpg
Richard Tidd;1700;Shoemaker and conspirator;mw194790.jpg
George Tierney;1700;Politician, MP for Southwark and Knaresborough;mw00036.jpg
Edmund Gibson;1700;Bishop of London;mw143654.jpg
Patrick Gibson;1700;Naval purser and centenarian;mw150028.jpg
Giuseppe Baretti;1700;Writer and friend of Dr Johnson;mw09366.jpg
Karl August von Hardenberg, Prince of Hardenberg;1700;Prussian Statesman;mw65400.jpg
Hugh Carleton, Viscount Carleton;1700;Judge;mw01065.jpg
James Dawkins;1700;Archaeologist and Jacobite;mw156498.jpg
Charles Victor Emmanuel Leclerc;1700;French General;mw72366.jpg
Pierre François Le Courayer;1700;French divine;mw01520.jpg
Marie Leczinska of France;1700;Queen of Louis XV of France;mw19605.jpg
Francis Dashwood, 11th Baron Le Despencer;1700;Conservative politician, Chancellor of the Exchequer and rake;mw03836.jpg
Thomas Lediard;1700;Author;mw144222.jpg
Samuel Seabury;1700;First bishop of the Protestant Episcopal church in the United States of America;mw204921.jpg
Alexander Webster;1700;Minister of the Tolbooth Church, Edinburgh;mw39038.jpg
Emmeline King (née Edgeworth);1700;Daughter of Richard Lovell Edgeworth;mw85197.jpg
Frances Elizabeth King (née Bernard);1700;Philanthropist and writer;mw16346.jpg
Francis Peck;1700;Antiquary;mw40524.jpg
Henry Peckwell;1700;Divine;mw38094.jpg
Louis Marie la Révellière-Lepaux;1700;Leader in the French government during the Revolution;mw63524.jpg
Nicolas Revett;1700;Architect and draughtsman;mw59826.jpg
Niccolò Jommelli;1700;Composer;mw67237.jpg
Lady Catherine Jones;1700;Daughter of Richard Jones, 3rd Viscount and 1st Earl of Ranelagh;mw142579.jpg
Mary Tighe;1700;Poet;mw06351.jpg
Charles Middleton, 1st Baron Barham;1700;Naval officer and administrator;mw120768.jpg
Sir Francis Baring, 1st Bt;1700;Merchant banker;mw00119.jpg
Lady Harriet Baring (née Herring);1700;Wife of Sir Francis Baring, 1st Bt;mw119486.jpg
John Baring;1700;Banker, brother of Sir Francis Baring, 1st Bt;mw69995.jpg
Elizabeth Alexander;1700;Centenarian;mw41264.jpg
Edward Harding;1700;Engraver, publisher and librarian to Queen Charlotte;mw36783.jpg
Margaret Caroline (née Leveson-Gower), Countess of Carlisle;1700;Wife of 5th Earl of Carlisle, daughter of 1st Marquess of Stafford;mw137575.jpg
Charles Howard, 3rd Earl of Carlisle;1700;Statesman;mw01069.jpg
Henry Howard, 4th Earl of Carlisle;1700;Politician, MP for Morpeth;mw01070.jpg
Frederick Howard, 5th Earl of Carlisle;1700;Politician and diplomat;mw137317.jpg
James Elphinstone;1700;Schoolmaster and translator;mw14749.jpg
John Elphinstone;1700;Royal Naval Officer;mw82911.jpg
Hon. William Fullerton Elphinstone;1700;Director of the East India Company;mw194495.jpg
Lady Anne Dawson (née Fermor);1700;Wife of Thomas Dawson, later 1st Viscount Cremorne;mw156499.jpg
John Dawson;1700;Surgeon, mathematician and teacher;mw191218.jpg
Charles Lee;1700;Major-General;mw57801.jpg
Lady Elizabeth Lee;1700;Painter, wife of Sir William Lee, 4th Bt, daughter of Simon Harcourt, 1st Viscount Harcourt;mw196291.jpg
Sir George Lee;1700;Lawyer and politician;mw37787.jpg
Henry Essex Edgeworth de Firmont;1700;Catholic priest and confessor to Louis XVI;mw58484.jpg
James Northcote;1700;Painter, pupil and biographer of Sir Joshua Reynolds;mw04701.jpg
Samuel Northcote;1700;Father of James Northcote;mw37943.jpg
Samuel Northcote;1700;Brother of James Northcote;mw37972.jpg
William Carnegie, 7th Earl of Northesk;1700;Naval officer;mw89172.jpg
Robert Henley, 2nd Earl of Northington;1700;Politician, MP for Hampshire and Lord Lieutenant of Ireland;mw199967.jpg
Hugh Percy (né Smithson), 1st Duke of Northumberland;1700;Politician, peer and art patron;mw04709.jpg
Elizabeth Percy (née Seymour), Duchess of Northumberland;1700;Courtier and diarist;mw200123.jpg
Hugh Percy, 2nd Duke of Northumberland;1700;Soldier and politician;mw196781.jpg
James Macpherson;1700;Poet;mw04152.jpg
Joseph Samuel Webster;1700;Artist;mw196284.jpg
John Glen King;1700;Divine;mw66934.jpg
Jean François Rewbell (Reubell);1700;French lawyer, diplomat and politician;mw72144.jpg
Frances Reynolds;1700;Painter, poet and writer on art;mw201268.jpg
Henry Revell Reynolds;1700;Physician;mw201213.jpg
Nicholas Tindal;1700;Historical writer and translator;mw75862.jpg
Andrew Gifford;1700;Baptist minister and assistant librarian at the British Museum;mw36631.jpg
William Gifford;1700;First editor of the Quarterly Review;mw02501.jpg
Nicholas Hardinge;1700;Clerk of the House of Commons;mw37427.jpg
Sir Richard Hardinge, 1st Bt;1700;Orientalist;mw02920.jpg
Alexander Carlyle;1700;Divine;mw82091.jpg
Elizabeth Elstob;1700;Anglo-Saxon scholar;mw141244.jpg
John Lee;1700;Attorney-General;mw43369.jpg
Richard Henry Lee;1700;United States Senator, signer of the Declaration of Independence;mw17051.jpg
Johann Christian Fischer;1700;Musician and composer;mw68327.jpg
Thomas Secker;1700;Archbishop of Canterbury;mw05687.jpg
Rebecca Rushout (née Bowles), Lady Northwick;1700;Wife of 1st Baron Northwick;mw200129.jpg
William Macready;1700;Actor and manager;mw39535.jpg
Josiah Wedgwood;1700;Potter;mw06643.jpg
Sarah Wedgwood;1700;Wife of Josiah Wedgwood;mw196320.jpg
Richard King;1700;Colonel;mw37651.jpg
Sir Richard King, Bt;1700;Admiral and politician;mw00119.jpg
Rufus King;1700;Statesman and lawyer;mw57802.jpg
Thomas King;1700;Actor and theatre manager;mw195586.jpg
Sir Robert Peel, 1st Bt;1700;Politician, father of the Prime Minister Sir Robert Peel;mw00119.jpg
Sir James Reynolds;1700;Judge;mw201214.jpg
John Reynolds;1700;Canon of Exeter, uncle of Sir Joshua Reynolds;mw201216.jpg
Sir Joshua Reynolds;1700;Painter and first President of the Royal Academy;mw05282.jpg
Richard Reynolds;1700;Philanthropist and industrialist;mw05285.jpg
Samuel Reynolds;1700;Master of Plympton Grammar School, father of Sir Joshua Reynolds;mw201257.jpg
Tipu, Sultan of Mysore;1700;Ruler of Mysore;mw63240.jpg
Sir Jeffray ('Geoffrey') Gilbert;1700;Judge and legal writer;mw150188.jpg
John Gilbert;1700;Archbishop of York;mw142995.jpg
John Theodore Barker;1700;Congregationalist minister in Deptford;mw120767.jpg
Robert Barker;1700;Painter of panoramas;mw132957.jpg
Vittorio Alfieri;1700;Poet;mw68067.jpg
Prince Alfred;1700;Son of George III;mw268293.jpg
Thomas Hardwick;1700;Architect;mw59801.jpg
Philip Yorke, 1st Earl of Hardwicke;1700;Lord Chancellor;mw02921.jpg
Philip Yorke, 3rd Earl of Hardwicke;1700;Lord Lieutenant of Ireland;mw192588.jpg
Thomas Hardwicke;1700;Major-General in East India Company and naturalist;mw192592.jpg
Elizabeth Carnac (née Rivett);1700;Wife of Brigadier-General John Carnac;mw35362.jpg
John Carnac;1700;Soldier;mw01092.jpg
Thomas Day;1700;Author of 'Sandford and Merton';mw01761.jpg
Edward Dayes;1700;Watercolour painter and mezzotint engraver;mw01762.jpg
Sophia Lee;1700;Writer;mw87850.jpg
Sir William Lee;1700;Judge;mw03840.jpg
James Fisher;1700;A founder of the Secession Church;mw195801.jpg
John Fisher;1700;Bishop of Salisbury;mw02234.jpg
Isabella Molyneux (née Stanhope), Countess of Sefton;1700;Wife of 1st Earl of Sefton;mw199534.jpg
Owen MacSwinny (or Swinny);1700;Playwright and art dealer;mw04157.jpg
Martin Madan;1700;Church of England clergyman and advocate of polygamy;mw197941.jpg
William King;1700;Principal of St Mary Hall, Oxford and Jacobite sympathiser;mw37650.jpg
Samuel Pegge;1700;Prebendary of Lincoln, antiquary;mw39871.jpg
John Rhudde;1700;Vicar of Portesham and Weymouth;mw38268.jpg
Anthony Todd;1700;Secretary to the Post Office;mw201036.jpg
Marie Joseph Paul Yves Roch Gilbert du Motier, Marquis de Lafayette;1700;French general and statesman;mw03710.jpg
Archibald Alison;1700;Prebendary of Salisbury Cathedral, author of 'Essays on Taste';mw35067.jpg
Thomas Hardy;1700;Radical and a founder of the London Corresponding Society;mw35074.jpg
Henry Herbert, 1st Earl of Carnarvon;1700;Whig politician, Master of the Horse;mw137683.jpg
Elizabeth Herbert (née Wyndham), Countess of Carnarvon;1700;Wife of 1st Earl of Carnarvon, daughter of 2nd Earl of Egremont;mw119387.jpg
Lazare Nicolas Marguerite Carnot;1700;French mathematician and politician;mw72200.jpg
Turlough Carolan;1700;Blind Irish bard;mw35344.jpg
William Emerson;1700;Mathematician;mw36013.jpg
John Emery;1700;Actor;mw02111.jpg
Thomas Osborne, 4th Duke of Leeds;1700;Privy Councillor;mw207898.jpg
Francis Osborne, 5th Duke of Leeds;1700;Foreign Secretary;mw03845.jpg
Jean Baptiste de la Noue;1700;Dramatist;mw69867.jpg
Samuel Molyneux Madden;1700;Writer and benefactor;mw40064.jpg
Saunders Welch;1700;Magistrate;mw67740.jpg
William Kingsbury;1700;Independent minister;mw195588.jpg
Sir Robert Brice Kingsmill, 1st Bt;1700;Admiral;mw37725.jpg
George Pelham;1700;Bishop of Lincoln;mw39875.jpg
David Ricardo;1700;Political economist;mw122198.jpg
John Paul Jones;1700;Seaman adventurer;mw03519.jpg
Lady Anne Barnard (née Lindsay);1700;Author;mw67539.jpg
Sir Frederick Augusta Barnard;1700;Librarian to George III;mw35432.jpg
Ann Allan (née Nicholson);1700;First wife of George Allan;mw00092.jpg
George Allan;1700;Antiquary and topographer;mw00093.jpg
James Hare;1700;Social celebrity and politician;mw192641.jpg
Caroline Wilhelmina of Brandenburg-Ansbach;1700;Queen of George II;mw01094.jpg
Princess Caroline Elizabeth;1700;Third daughter of George II;mw00125.jpg
Caroline Amelia Elizabeth of Brunswick;1700;Queen of George IV;mw01097.jpg
Caroline Matilda, Queen of Denmark;1700;Queen of Christian VII, daughter of Frederick, Prince of Wales;mw141265.jpg
Lady Almeria Carpenter;1700;Daughter of George, Earl of Tyrconnel;mw137715.jpg
Thomas Emlyn;1700;First Unitarian minister in England;mw143866.jpg
Robert Emmet;1700;Irish nationalist;mw17139.jpg
Thomas Addis Emmet;1700;United Irishman;mw17139.jpg
William Magee;1700;Archbishop of Dublin;mw04161.jpg
Evelyn Pierrepont, 2nd Duke of Kingston;1700;Soldier;mw35231.jpg
Giovanni Antonio Pellegrini;1700;Painter;mw07781.jpg
John Pelling;1700;Rector of St Anne's, Soho;mw201796.jpg
Anna Maria (née Lewis), Countess of Tollemache;1700;Wife of 6th Earl of Tollemache;mw193975.jpg
Thomas Tomkins;1700;Calligrapher;mw119432.jpg
John Gill;1700;Baptist minister;mw66615.jpg
Sir John Barnard;1700;Lord Mayor of London;mw09264.jpg
Thomas Barnard;1700;Bishop of Limerick;mw60019.jpg
Thomas Barnardiston;1700;Law reporter;mw120752.jpg
Maddalena Allegranti;1700;Italian soprano;mw68819.jpg
George Carr;1700;Episcopalian minister;mw69011.jpg
Dominique Lefevre;1700;French artist;mw00371.jpg
Anne Lefroy (née Brydges);1700;Poet, reader and friend of Jane Austen, wife of Reverend Isaac Lefroy;mw120519.jpg
Isaac Lefroy;1700;Priest;mw120518.jpg
Lord Edward Fitzgerald;1700;Irish patriot;mw07363.jpg
Sultan Selim III;1700;Sultan of the Ottoman Empire;mw63203.jpg
Robert Craggs Nugent, Earl Nugent;1700;Statesman and writer;mw43424.jpg
Thomas Jones;1700;Evangelical divine;mw03525.jpg
Thomas Jones;1700;Tutor at Trinity College, Cambridge and priest at Ely;mw195072.jpg
Thomas Snell Jones;1700;Minister of Lady Glenorchy's chapel, Edinburgh;mw195081.jpg
Sir George Pretyman Tomline;1700;Bishop of Winchester;mw43520.jpg
Theobald Wolfe Tone;1700;United Irishman;mw17139.jpg
William Gill;1700;Lord Mayor of London;mw150274.jpg
James Gillespie;1700;Tobacco manufacturer and philanthropist;mw257032.jpg
Francis Barnes;1700;Master of Peterhouse College, Cambridge;mw15341.jpg
Ralph Allen;1700;Philanthropist, known as 'The Man of Bath';mw00101.jpg
Henry Harington;1700;Physician;mw37175.jpg
John Carr;1700;Architect;mw01114.jpg
John Carr;1700;Translator;mw137725.jpg
Sir Henry Charles Englefield, 7th Bt;1700;Natural philosopher and antiquary;mw02113.jpg
George Engleheart;1700;Miniature painter;mw02116.jpg
François-Joachim de Pierre de Bernis;1700;Cardinal and statesman;mw69873.jpg
John de Blaquiere, 1st Baron de Blaquiere;1700;Irish Secretary of State;mw35775.jpg
Edward Legge;1700;Bishop of Oxford;mw196340.jpg
Henry Bilson Legge;1700;Whig politician, Chancellor of the Exchequer;mw196345.jpg
George Augustus Selwyn;1700;Wit and politician;mw35360.jpg
Philip Stanhope, Viscount Mahon;1700;Son of Philip Stanhope, 2nd Earl Stanhope;mw197960.jpg
David Wells;1700;Antiquary;mw80002.jpg
Andrew Kinsman;1700;Methodist minister at Plymouth;mw37657.jpg
Henry Herbert, 9th Earl of Pembroke;1700;Statesman known as 'architect earl';mw39877.jpg
Henry Herbert, 10th Earl of Pembroke;1700;General;mw68454.jpg
George Augustus Herbert, 11th Earl of Pembroke;1700;Soldier;mw201942.jpg
Elizabeth Herbert (née Beauclerk), Countess of Pembroke;1700;Wife of 11th Earl of Pembroke;mw201943.jpg
Elizabeth Herbert (née Spencer), Countess of Pembroke;1700;Lady of the Bedchamber to Queen Charlotte, wife of 10th Earl of Pembroke;mw70186.jpg
John Inigo Richards;1700;Landscape and scene painter;mw00356.jpg
Mary Richards (née Moysey);1700;Daughter of Abel Moysey, wife of Reverend John Richards of Longbreddy, Dorset;mw201412.jpg
Thomas Tyrwhitt Jones;1700;Politician, MP for several constituencies;mw62377.jpg
William Jones;1700;Mathematician;mw07548.jpg
William Jones;1700;Church of England clergyman and religious controversialist;mw195091.jpg
Sir William Jones;1700;Orientalist and jurist;mw195088.jpg
Jacob Tonson II;1700;Publisher, nephew of Jacob Tonson I;mw06362.jpg
Patrick Tonyn;1700;General and Colonial governor of East Florida;mw38681.jpg
John Horne Tooke;1700;Radical politician, MP and philologist;mw02596.jpg
John Gillies;1700;Historian and classic;mw150314.jpg
Thomas Barnes;1700;Presbyterian minister and reformer;mw120743.jpg
Thomas Harley;1700;Politician, MP for London and Herefordshire;mw00119.jpg
Rosalba Carriera;1700;Artist;mw67283.jpg
Robert Smith, 1st Baron Carrington;1700;Banker and politician, MP for Nottingham;mw00036.jpg
Louis Alexandre, duc de La Rochefoucauld d'Enville;1700;French statesman;mw71459.jpg
Louis Antoine de Bougainville;1700;French statesman;mw63195.jpg
Victor François de Broglie, 2nd duc de Broglie;1700;French Army General;mw71336.jpg
Jean Antoine Joseph de Bry;1700;French plenipotentiary at the Congress of Rastadt;mw62374.jpg
Karl Mack von Leiberich;1700;Austrian soldier;mw72316.jpg
Thomas William Coke, 1st Earl of Leicester of Holkham;1700;Politician and agricultural reformer;mw00119.jpg
Maria Anne Fitzherbert (née Smythe);1700;Famous beauty, morganatic wife of George IV;mw02239.jpg
William Mainwaring;1700;Politician, MP for Middlesex;mw00119.jpg
William Mainwaring;1700;Merchant, governor of the Hudson's Bay Company;mw197970.jpg
Thomas Mair;1700;Minister of the Secession Church;mw195801.jpg
Mary Stephens Wells (née Davies);1700;Actress and singer;mw70238.jpg
Andrew Kippis;1700;Nonconformist divine and biographer;mw60615.jpg
(John) Joshua Kirby;1700;Artist and teacher of linear perspective, friend of Thomas Gainsborough;mw03665.jpg
Sir Thomas Pengelly;1700;Chief baron of the Exchequer;mw02921.jpg
John Penn;1700;Writer;mw62382.jpg
Louisa Hannah Penn;1700;Daughter of Thomas Penn of Stoke Park;mw201953.jpg
Thomas Pennant;1700;Naturalist and topographer;mw64969.jpg
William Richards;1700;Baptist preacher, historian of Kings Lynn;mw42195.jpg
Charles Richardson;1700;Collector;mw201308.jpg
Dorothy Jordan (Mrs Jordan) (Dorothea Phillips);1700;Actress, mistress of William IV;mw03530.jpg
William Tooke;1700;Historian of Russia;mw201267.jpg
Edward Topham;1700;Journalist and playwright;mw61380.jpg
Augustus Montague Toplady;1700;Divine and hymn writer;mw06368.jpg
John Gillow;1700;Roman catholic priest and president of Ushaw College;mw42607.jpg
James Gillray;1700;Caricaturist;mw02527.jpg
Sawrey Gilpin;1700;Painter of horses;mw02528.jpg
William Gilpin;1700;Writer and exponent of the picturesque;mw02529.jpg
James Barnett;1700;Banker and politician, MP for Rochester;mw120502.jpg
Charles Carroll;1700;United States Senator, signer of the Declaration of Independence;mw17051.jpg
Prince Ernest Augustus, Duke of York and Albany;1700;Prince-Bishop of Osnabrück and soldier, brother of George I;mw141571.jpg
Thomas Coke, Earl of Leicester;1700;Politician, architect and art collector;mw196385.jpg
Richard Fitzpatrick;1700;General, poet and politician, MP for Tavistock and Bedfordshire;mw00119.jpg
Lady Barbara Fitzroy;1700;Youngest daughter of Barbara Villiers, mistress to King Charles II;mw139420.jpg
William Wentworth Fitzwilliam, 2nd Earl Fitzwilliam;1700;Lord-Lieutenant of Ireland;mw09377.jpg
Dominic Serres;1700;Marine painter;mw00356.jpg
Giovanna Sestini;1700;Singer;mw67726.jpg
Ebenezer Maitland;1700;President of the Orphan Working School, City Road;mw197985.jpg
Sir Thomas Maitland;1700;Army officer and colonial official;mw275328.jpg
Louis Weltje;1700;Comptroller to the Prince of Wales;mw63365.jpg
David Douglas Wemyss;1700;General;mw42201.jpg
William Pennicott;1700;Rector of Long Ditton, Surrey;mw201968.jpg
Sir Isaac Pennington;1700;Physician;mw20093.jpg
Edward Penny;1700;Portrait and history painter;mw00356.jpg
Jonathan Richardson;1700;Portrait painter;mw05311.jpg
Jonathan Richardson Jr;1700;Portrait painter;mw35300.jpg
Joseph Richardson;1700;Writer and politician;mw280004.jpg
Joseph II, Holy Roman Emperor;1700;King of Bohemia and Hungary;mw73871.jpg
Bernard Baron;1700;Engraver;mw00352.jpg
Sir Henry Harpur, 6th Bt;1700;Politician, MP for Derbyshire;mw36785.jpg
Elizabeth Carter;1700;Scholar and writer;mw140217.jpg
Edward Southwell, 21st Baron de Clifford;1700;Politician;mw00036.jpg
